frequency,date,region,usd_flow,tonnes_demand
Quarterly,2025-03-31,North America,12851253261.0799999237,133.81486881
Quarterly,2025-03-31,Europe,4659555066.25,55.69135731
Quarterly,2025-03-31,Asia,3685253090.3000001907,37.6425402
Quarterly,2025-03-31,Other,323461744.3899999857,3.61483252
Quarterly,2025-06-30,North America,7826045477.8299999237,72.94885587
Quarterly,2025-06-30,Europe,1419480537.8299999237,24.18647448
Quarterly,2025-06-30,Asia,7470518132.2999992371,70.44668458
Quarterly,2025-06-30,Other,334143855.2400000095,3.55492104
Quarterly,2025-09-30,North America,16135212178.2700004578,138.93633395
Quarterly,2025-09-30,Europe,8170245122.529999733,69.66684536
Quarterly,2025-09-30,Asia,1969620670.4600000381,17.30302155
Quarterly,2025-09-30,Other,28155745.6999999993,-0.22242973
Quarterly,2025-12-31,North America,13781943254.3400001526,98.97364059
Quarterly,2025-12-31,Europe,-2336204983.2899999619,-16.43461385
Quarterly,2025-12-31,Asia,12615261750.3400001526,91.25772797
Quarterly,2025-12-31,Other,218682649.0699999928,1.9357798
Quarterly,2026-03-31,North America,-2026614827,-15.70850703
Quarterly,2026-03-31,Europe,-3304021.1499999999,-7.79490082
Quarterly,2026-03-31,Asia,14107867578.7800006866,84.21355833
Quarterly,2026-03-31,Other,285210395.6200000048,1.7200062
Quarterly,2026-06-30,North America,-5639623816.470000267,-44.82850552
Quarterly,2026-06-30,Europe,2884674390.7199997902,13.81390226
Quarterly,2026-06-30,Asia,-1675443509.2999999523,-14.84013392
Quarterly,2026-06-30,Other,-172463774.1600000262,-1.47988128
Quarterly,2026-07-31,North America,70635015.5100000054,0.28355354
Quarterly,2026-07-31,Europe,2139518871.1699998379,17.34367476
Quarterly,2026-07-31,Asia,616002962.2200000286,4.86552257
Quarterly,2026-07-31,Other,139748642.8599999845,0.99205609
Monthly,2003-02-28,North America,0,0
Monthly,2003-02-28,Europe,0,0
Monthly,2003-02-28,Asia,0,0
Monthly,2003-02-28,Other,0,0
Monthly,2003-03-31,North America,89750618.5300000012,8.19719947
Monthly,2003-03-31,Europe,0,0
Monthly,2003-03-31,Asia,0,0
Monthly,2003-03-31,Other,330640,0.03111834
Monthly,2003-04-30,North America,11717773.5999999996,1.11092288
Monthly,2003-04-30,Europe,0,0
Monthly,2003-04-30,Asia,0,0
Monthly,2003-04-30,Other,7189010,0.67084487
Monthly,2003-05-31,North America,0,0
Monthly,2003-05-31,Europe,0,0
Monthly,2003-05-31,Asia,0,0
Monthly,2003-05-31,Other,19093189.8000000007,1.67878765
Monthly,2003-06-30,North America,0,0
Monthly,2003-06-30,Europe,0,0
Monthly,2003-06-30,Asia,0,0
Monthly,2003-06-30,Other,6096913.6699999999,0.5165326
Monthly,2003-07-31,North America,0,0
Monthly,2003-07-31,Europe,0,0
Monthly,2003-07-31,Asia,0,0
Monthly,2003-07-31,Other,6941450.04,0.62207331
Monthly,2003-08-31,North America,0,0
Monthly,2003-08-31,Europe,0,0
Monthly,2003-08-31,Asia,0,0
Monthly,2003-08-31,Other,5953741.4899999993,0.52499601
Monthly,2003-09-30,North America,0,0
Monthly,2003-09-30,Europe,0,0
Monthly,2003-09-30,Asia,0,0
Monthly,2003-09-30,Other,25156222.2300000004,2.07525155
Monthly,2003-10-31,North America,0,0
Monthly,2003-10-31,Europe,0,0
Monthly,2003-10-31,Asia,0,0
Monthly,2003-10-31,Other,14509009.5099999998,1.16375254
Monthly,2003-11-30,North America,0,0
Monthly,2003-11-30,Europe,0,0
Monthly,2003-11-30,Asia,0,0
Monthly,2003-11-30,Other,9484180,0.76374525
Monthly,2003-12-31,North America,3143443.1100000003,0.23969475
Monthly,2003-12-31,Europe,307989921.9599999785,23.48493829
Monthly,2003-12-31,Asia,0,0
Monthly,2003-12-31,Other,17940896.5,1.37053574
Monthly,2004-01-31,North America,0,0
Monthly,2004-01-31,Europe,10273910.9299999997,0.77197212
Monthly,2004-01-31,Asia,0,0
Monthly,2004-01-31,Other,0,-0.01898188
Monthly,2004-02-29,North America,0,0
Monthly,2004-02-29,Europe,20168409.8399999999,1.54937646
Monthly,2004-02-29,Asia,0,0
Monthly,2004-02-29,Other,7101010,0.55207617
Monthly,2004-03-31,North America,0,0
Monthly,2004-03-31,Europe,186974145.7199999988,14.30049746
Monthly,2004-03-31,Asia,0,0
Monthly,2004-03-31,Other,-5260759.5500000007,-0.42423534
Monthly,2004-04-30,North America,0,0
Monthly,2004-04-30,Europe,291135775.0199999809,22.37341545
Monthly,2004-04-30,Asia,0,0
Monthly,2004-04-30,Other,-752674.1,-0.0155042
Monthly,2004-05-31,North America,0,0
Monthly,2004-05-31,Europe,-222913107.5800000131,-18.03430037
Monthly,2004-05-31,Asia,0,0
Monthly,2004-05-31,Other,-133928.9,-0.02184591
Monthly,2004-06-30,North America,0,0
Monthly,2004-06-30,Europe,-43478084.6400000006,-3.44651783
Monthly,2004-06-30,Asia,0,0
Monthly,2004-06-30,Other,71001.43,-0.04714624
Monthly,2004-07-31,North America,0,0
Monthly,2004-07-31,Europe,-34704395.0700000003,-2.71150967
Monthly,2004-07-31,Asia,0,0
Monthly,2004-07-31,Other,30247710,2.37184892
Monthly,2004-08-31,North America,0,0
Monthly,2004-08-31,Europe,3401456.6199999996,0.26401879
Monthly,2004-08-31,Asia,0,0
Monthly,2004-08-31,Other,-31449136.1100000031,-2.34631288
Monthly,2004-09-30,North America,0,0
Monthly,2004-09-30,Europe,7885572.25,0.60519084
Monthly,2004-09-30,Asia,0,0
Monthly,2004-09-30,Other,614841.2599999999,0.01310915
Monthly,2004-10-31,North America,0,0
Monthly,2004-10-31,Europe,151929946.5,11.23888454
Monthly,2004-10-31,Asia,0,0
Monthly,2004-10-31,Other,-7985710,-0.62257972
Monthly,2004-11-30,North America,1483326000,103.55173506
Monthly,2004-11-30,Europe,-49854112.3299999982,-3.52918628
Monthly,2004-11-30,Asia,0,0
Monthly,2004-11-30,Other,38125345.6199999973,2.73176168
Monthly,2004-12-31,North America,-126343144.3199999928,-8.49642055
Monthly,2004-12-31,Europe,61903486.7899999991,4.35695379
Monthly,2004-12-31,Asia,0,0
Monthly,2004-12-31,Other,6632367.9299999997,0.49274049
Monthly,2005-01-31,North America,800040999.9600000381,58.23533507
Monthly,2005-01-31,Europe,-27114520,-2.09689098
Monthly,2005-01-31,Asia,0,0
Monthly,2005-01-31,Other,-22662.26,-0.02212525
Monthly,2005-02-28,North America,703343000,51.84267766
Monthly,2005-02-28,Europe,-65466430,-4.62226502
Monthly,2005-02-28,Asia,0,0
Monthly,2005-02-28,Other,1643423.6499999999,0.11501936
Monthly,2005-03-31,North America,-264209999.9999999702,-19.177838
Monthly,2005-03-31,Europe,61439500,4.34286881
Monthly,2005-03-31,Asia,0,0
Monthly,2005-03-31,Other,-1711985.24,-0.11922547
Monthly,2005-04-30,North America,77474000,5.49459838
Monthly,2005-04-30,Europe,-24770160,-2.00798176
Monthly,2005-04-30,Asia,0,0
Monthly,2005-04-30,Other,5081970,0.39378156
Monthly,2005-05-31,North America,4186099.9999999995,0.46590588
Monthly,2005-05-31,Europe,-24167860,-1.62779135
Monthly,2005-05-31,Asia,0,0
Monthly,2005-05-31,Other,-289100.24,-0.06115984
Monthly,2005-06-30,North America,86516634.1400000006,6.02618992
Monthly,2005-06-30,Europe,-1451140,-0.17916223
Monthly,2005-06-30,Asia,0,0
Monthly,2005-06-30,Other,46796.23,0.00072833
Monthly,2005-07-31,North America,187445000,13.7332029
Monthly,2005-07-31,Europe,12846050,0.96242586
Monthly,2005-07-31,Asia,0,0
Monthly,2005-07-31,Other,0,0.04171813
Monthly,2005-08-31,North America,94578000,6.82454391
Monthly,2005-08-31,Europe,2168320,0.12277857
Monthly,2005-08-31,Asia,0,0
Monthly,2005-08-31,Other,955564.5900000001,0.05561246
Monthly,2005-09-30,North America,219617000,14.79891827
Monthly,2005-09-30,Europe,11638400,0.438192
Monthly,2005-09-30,Asia,0,0
Monthly,2005-09-30,Other,1168273.5799999998,0.07741631
Monthly,2005-10-31,North America,102441800,6.68622242
Monthly,2005-10-31,Europe,46879320,2.86343714
Monthly,2005-10-31,Asia,0,0
Monthly,2005-10-31,Other,2402657.29,0.1310259
Monthly,2005-11-30,North America,294320100,18.98049966
Monthly,2005-11-30,Europe,120074450,6.86963426
Monthly,2005-11-30,Asia,0,0
Monthly,2005-11-30,Other,4155672.5500000003,0.2968494
Monthly,2005-12-31,North America,599895000,36.8283423
Monthly,2005-12-31,Europe,89515680,7.25863757
Monthly,2005-12-31,Asia,0,0
Monthly,2005-12-31,Other,80304060,4.92879646
Monthly,2006-01-31,North America,1363259106.0799999237,76.91560253
Monthly,2006-01-31,Europe,44448030,1.93106737
Monthly,2006-01-31,Asia,0,0
Monthly,2006-01-31,Other,32530114.3000000007,1.88021356
Monthly,2006-02-28,North America,280770000,15.0636921
Monthly,2006-02-28,Europe,81474800,5.04632397
Monthly,2006-02-28,Asia,0,0
Monthly,2006-02-28,Other,20269375.8300000019,1.10979122
Monthly,2006-03-31,North America,109348900,5.83637404
Monthly,2006-03-31,Europe,60658556.200000003,3.75542935
Monthly,2006-03-31,Asia,0,0
Monthly,2006-03-31,Other,5975896.3600000003,0.35341248
Monthly,2006-04-30,North America,278800000,14.70543085
Monthly,2006-04-30,Europe,188356356.5,10.31349591
Monthly,2006-04-30,Asia,0,0
Monthly,2006-04-30,Other,8565220,0.45610079
Monthly,2006-05-31,North America,-132777300,-6.47599834
Monthly,2006-05-31,Europe,13168783,-1.06134508
Monthly,2006-05-31,Asia,0,0
Monthly,2006-05-31,Other,11329044.4299999997,0.3437602
Monthly,2006-06-30,North America,398694300,21.52144123
Monthly,2006-06-30,Europe,147444349.75,8.69721426
Monthly,2006-06-30,Asia,0,0
Monthly,2006-06-30,Other,5113765.1699999999,0.31755039
Monthly,2006-07-31,North America,284367800,13.89935336
Monthly,2006-07-31,Europe,-5606310.1499999994,0.17322286
Monthly,2006-07-31,Asia,0,0
Monthly,2006-07-31,Other,4442192.8099999996,0.2557722
Monthly,2006-08-31,North America,173346100,8.368547
Monthly,2006-08-31,Europe,19628613,0.68226542
Monthly,2006-08-31,Asia,0,0
Monthly,2006-08-31,Other,-18704912.620000001,-1.02950171
Monthly,2006-09-30,North America,-104246200,-5.92804543
Monthly,2006-09-30,Europe,-1676710,-0.36192153
Monthly,2006-09-30,Asia,0,0
Monthly,2006-09-30,Other,25403510,1.22622701
Monthly,2006-10-31,North America,33464200,1.80630732
Monthly,2006-10-31,Europe,86210043,5.19398775
Monthly,2006-10-31,Asia,0,0
Monthly,2006-10-31,Other,-5223191.9800000004,-0.07703092
Monthly,2006-11-30,North America,1072513200.0000001192,52.92662241
Monthly,2006-11-30,Europe,163605495.1099999845,7.39899967
Monthly,2006-11-30,Asia,0,0
Monthly,2006-11-30,Other,7489540.71,0.3113376
Monthly,2006-12-31,North America,275933200,13.51702119
Monthly,2006-12-31,Europe,-62351115.8100000024,-2.55147892
Monthly,2006-12-31,Asia,0,0
Monthly,2006-12-31,Other,11472350,0.55545306
Monthly,2007-01-31,North America,2557876.1099999999,-3.16187046
Monthly,2007-01-31,Europe,14970577.9900000002,0.95532324
Monthly,2007-01-31,Asia,0,0
Monthly,2007-01-31,Other,6682128.8099999996,0.37551432
Monthly,2007-02-28,North America,610946100,31.84255792
Monthly,2007-02-28,Europe,27025637,1.3506723
Monthly,2007-02-28,Asia,0,0
Monthly,2007-02-28,Other,24703730.879999999,1.12378848
Monthly,2007-03-31,North America,72279600,2.80246673
Monthly,2007-03-31,Europe,37918028.3900000006,1.66406697
Monthly,2007-03-31,Asia,22071957.3599999994,1.02838461
Monthly,2007-03-31,Other,15722700,0.66982921
Monthly,2007-04-30,North America,205118000,9.51697544
Monthly,2007-04-30,Europe,61609369.3999999985,3.00112079
Monthly,2007-04-30,Asia,1429990,1.4673815
Monthly,2007-04-30,Other,2557701.4899999998,0.21096037
Monthly,2007-05-31,North America,-505418400,-23.99443072
Monthly,2007-05-31,Europe,34347592.200000003,1.25318531
Monthly,2007-05-31,Asia,5633370,0.27034926
Monthly,2007-05-31,Other,40553991.6199999973,1.81457052
Monthly,2007-06-30,North America,-72427800,-4.1521238
Monthly,2007-06-30,Europe,127872358.0799999982,5.89226899
Monthly,2007-06-30,Asia,4403060,0.20312329
Monthly,2007-06-30,Other,15485640,0.73393252
Monthly,2007-07-31,North America,701166000,33.01688754
Monthly,2007-07-31,Europe,51818784.6899999976,2.20401336
Monthly,2007-07-31,Asia,590050,0.01998892
Monthly,2007-07-31,Other,31610986.120000001,1.66754681
Monthly,2007-08-31,North America,423945400,19.6313882
Monthly,2007-08-31,Europe,12023853.5599999987,2.53311315
Monthly,2007-08-31,Asia,9070788.040000001,0.38576505
Monthly,2007-08-31,Other,56992943.2899999991,2.54156217
Monthly,2007-09-30,North America,1471415200,65.25779431
Monthly,2007-09-30,Europe,209253817.0900000036,8.86742164
Monthly,2007-09-30,Asia,894197.62,0.02442999
Monthly,2007-09-30,Other,48920460,2.01677665
Monthly,2007-10-31,North America,527763700,21.94070308
Monthly,2007-10-31,Europe,215424174.8100000024,8.84511148
Monthly,2007-10-31,Asia,138556.8,-0.00348945
Monthly,2007-10-31,Other,52655951.799999997,2.23177254
Monthly,2007-11-30,North America,172881100,5.68378575
Monthly,2007-11-30,Europe,81042465.8999999911,2.83737943
Monthly,2007-11-30,Asia,28625786,1.10218559
Monthly,2007-11-30,Other,43224843.7700000033,1.56343737
Monthly,2007-12-31,North America,726887151.8300000429,27.71192726
Monthly,2007-12-31,Europe,50774767.3300000057,2.31558367
Monthly,2007-12-31,Asia,-3165395.9500000002,-0.11341903
Monthly,2007-12-31,Other,130123787.3599999994,4.91537501
Monthly,2008-01-31,North America,229119500,7.99608574
Monthly,2008-01-31,Europe,436335480.9399999976,15.69208133
Monthly,2008-01-31,Asia,-10052869.4000000004,-0.3433731
Monthly,2008-01-31,Other,127510720.0700000077,4.86296882
Monthly,2008-02-29,North America,258813200,8.4535604
Monthly,2008-02-29,Europe,271004619.4099999666,9.09246135
Monthly,2008-02-29,Asia,-1384864.45,-0.03968818
Monthly,2008-02-29,Other,46007139.1099999994,1.07472753
Monthly,2008-03-31,North America,258772900,4.87615972
Monthly,2008-03-31,Europe,550691035.9400000572,17.27182381
Monthly,2008-03-31,Asia,-2795032.4900000002,-0.10020917
Monthly,2008-03-31,Other,103174935,3.41177436
Monthly,2008-04-30,North America,-1811205000,-61.67918802
Monthly,2008-04-30,Europe,104359503.7900000066,3.37114778
Monthly,2008-04-30,Asia,259760,0.01263891
Monthly,2008-04-30,Other,-40804588.8400000036,-1.30052214
Monthly,2008-05-31,North America,463264000,18.10678404
Monthly,2008-05-31,Europe,139066654.9899999797,5.21697379
Monthly,2008-05-31,Asia,9758910.4000000004,0.31476329
Monthly,2008-05-31,Other,-269430520,-8.95789559
Monthly,2008-06-30,North America,1337735000,44.34634761
Monthly,2008-06-30,Europe,155849324.25,5.48157519
Monthly,2008-06-30,Asia,2139164.96,0.08320235
Monthly,2008-06-30,Other,-892525.79,-0.06176514
Monthly,2008-07-31,North America,916362200,29.17635793
Monthly,2008-07-31,Europe,1046023433.3700000048,35.34099912
Monthly,2008-07-31,Asia,2564320.6799999997,0.07017291
Monthly,2008-07-31,Other,66081105.5399999991,2.12356525
Monthly,2008-08-31,North America,-637871700,-23.69304591
Monthly,2008-08-31,Europe,61346056.5,2.39069627
Monthly,2008-08-31,Asia,12122046.4000000004,0.43875141
Monthly,2008-08-31,Other,-25688950,-1.08037471
Monthly,2008-09-30,North America,3121532600,103.56675858
Monthly,2008-09-30,Europe,168938865.7700000107,4.0557531
Monthly,2008-09-30,Asia,2346054.1300000004,0.13431795
Monthly,2008-09-30,Other,-55134495.9700000063,-2.14959108
Monthly,2008-10-31,North America,-16825100,-1.70101307
Monthly,2008-10-31,Europe,968838511.8899999857,38.88527537
Monthly,2008-10-31,Asia,-13157587.290000001,-1.2332669
Monthly,2008-10-31,Other,-19897855.4099999964,0.01608026
Monthly,2008-11-30,North America,257400100,11.23792852
Monthly,2008-11-30,Europe,100587094.5900000036,4.24856736
Monthly,2008-11-30,Asia,199917.36,0.0080887
Monthly,2008-11-30,Other,13928710,-0.29257728
Monthly,2008-12-31,North America,677990909.0500000715,25.71567553
Monthly,2008-12-31,Europe,501038474.969999969,19.09570565
Monthly,2008-12-31,Asia,46253064.1600000039,1.68064047
Monthly,2008-12-31,Other,26515189.129999999,1.27869068
Monthly,2009-01-31,North America,1816673800,64.49628753
Monthly,2009-01-31,Europe,977047628.5299999714,34.21164757
Monthly,2009-01-31,Asia,-6822094.7000000002,-0.17776347
Monthly,2009-01-31,Other,39221190,1.11119587
Monthly,2009-02-28,North America,5575634900,183.42272958
Monthly,2009-02-28,Europe,1189075861.3099999428,38.95186896
Monthly,2009-02-28,Asia,-4695924.7199999997,-0.1879622
Monthly,2009-02-28,Other,15405110,1.47137027
Monthly,2009-03-31,North America,2955662000,99.21631446
Monthly,2009-03-31,Europe,1007286972.2200000286,33.77387829
Monthly,2009-03-31,Asia,-5269570.8499999996,-0.1788196
Monthly,2009-03-31,Other,-23266942.5399999991,-0.50774558
Monthly,2009-04-30,North America,-619461400,-22.27945835
Monthly,2009-04-30,Europe,587017165.4199999571,20.6097261
Monthly,2009-04-30,Asia,167688,0.00306826
Monthly,2009-04-30,Other,2446824.3399999999,-0.75388414
Monthly,2009-05-31,North America,834289500.1000000238,26.32574128
Monthly,2009-05-31,Europe,289003587.0899999738,11.7619843
Monthly,2009-05-31,Asia,1178846.53,0.01053764
Monthly,2009-05-31,Other,137582840,4.16807477
Monthly,2009-06-30,North America,147477015.599999994,2.34606403
Monthly,2009-06-30,Europe,234748780.2599999905,6.18802585
Monthly,2009-06-30,Asia,27278995.3399999999,0.89104467
Monthly,2009-06-30,Other,167718490.9699999988,5.30529722
Monthly,2009-07-31,North America,-1368747300,-43.64628812
Monthly,2009-07-31,Europe,64818281.4200000018,5.08178326
Monthly,2009-07-31,Asia,2445438.0600000001,0.07544598
Monthly,2009-07-31,Other,167128534.0500000119,5.95915047
Monthly,2009-08-31,North America,-288357000,-11.54114605
Monthly,2009-08-31,Europe,784632976.0999999046,23.96010424
Monthly,2009-08-31,Asia,2133200.2200000002,0.04374665
Monthly,2009-08-31,Other,33268364.620000001,0.73410653
Monthly,2009-09-30,North America,1217381400,39.41382079
Monthly,2009-09-30,Europe,664362172.3899999857,22.44432818
Monthly,2009-09-30,Asia,18344402,0.57001824
Monthly,2009-09-30,Other,211171158.4200000167,6.8407365
Monthly,2009-10-31,North America,550514000,15.05997872
Monthly,2009-10-31,Europe,898035346.3200000525,26.94715734
Monthly,2009-10-31,Asia,6557720.8899999997,0.1739617
Monthly,2009-10-31,Other,95821700,1.79503964
Monthly,2009-11-30,North America,1526270300,40.91092568
Monthly,2009-11-30,Europe,42661832.0300000012,1.53923116
Monthly,2009-11-30,Asia,5827992.2700000005,0.12951036
Monthly,2009-11-30,Other,51890022.1400000006,2.02976549
Monthly,2009-12-31,North America,120680732.2100000083,2.06395795
Monthly,2009-12-31,Europe,-343134060.0400000215,-12.55250511
Monthly,2009-12-31,Asia,40909130.9699999988,1.15397653
Monthly,2009-12-31,Other,-5925787.0199999996,-0.05560938
Monthly,2010-01-31,North America,-770777700,-20.84554789
Monthly,2010-01-31,Europe,38847470.1600000039,-0.21405113
Monthly,2010-01-31,Asia,26839269.4200000018,0.77291044
Monthly,2010-01-31,Other,-33009030.0000000037,-0.85506934
Monthly,2010-02-28,North America,49707200,1.48964652
Monthly,2010-02-28,Europe,555132424.25,15.9769874
Monthly,2010-02-28,Asia,21559526.3599999994,0.54806302
Monthly,2010-02-28,Other,-25803020,-0.53793632
Monthly,2010-03-31,North America,611943080,16.28269177
Monthly,2010-03-31,Europe,421939450.1599999666,11.1227926
Monthly,2010-03-31,Asia,13858247.2300000004,0.44781986
Monthly,2010-03-31,Other,-87343185.8299999982,-2.22185619
Monthly,2010-04-30,North America,1140070600,30.50652238
Monthly,2010-04-30,Europe,753355892.2699999809,18.8354756
Monthly,2010-04-30,Asia,9800210.4400000013,0.24549649
Monthly,2010-04-30,Other,-25475501.4799999967,-1.39007238
